name,realname,magnitude,prob,tectonic_type,batch,video,version,notes,planes
RuahineC,RuahineC,6.91,1.74,Crustal,,,,,[[[-39.5287| 176.3664]| [-39.6245| 176.3151]| [-39.6045| 176.2891]| [-39.5086| 176.3404]]| [[-39.6253| 176.3147]| [-39.7245| 176.2452]| [-39.7045| 176.2191]| [-39.6053| 176.2886]]| [[-39.7253| 176.2447]| [-39.8279| 176.1769]| [-39.8078| 176.1508]| [-39.7053| 176.2186]]| [[-39.8287| 176.1765]| [-39.8995| 176.1617]| [-39.8794| 176.1356]| [-39.8087| 176.1504]]]
RuahineN,RuahineN,7.03,1.31,Crustal,,,,,[[[-39.0337| 176.6247]| [-39.1562| 176.5419]| [-39.1362| 176.516]| [-39.0136| 176.5988]]| [[-39.157| 176.5414]| [-39.2845| 176.4619]| [-39.2645| 176.436]| [-39.137| 176.5155]]| [[-39.2854| 176.4615]| [-39.3178| 176.4567]| [-39.2978| 176.4308]| [-39.2653| 176.4356]]| [[-39.3187| 176.4564]| [-39.4129| 176.4051]| [-39.3928| 176.3792]| [-39.2986| 176.4305]]| [[-39.4137| 176.4049]| [-39.4595| 176.4049]| [-39.4394| 176.379]| [-39.3937| 176.379]]| [[-39.4604| 176.4047]| [-39.5279| 176.3668]| [-39.5078| 176.3409]| [-39.4403| 176.3787]]]
RuahineRev,RuahineRev,6.71,0.26,Crustal,,,,,[[[-40.0604| 175.933]| [-40.2696| 175.7453]| [-40.2696| 175.7453]| [-40.0604| 175.933]]]
RuahineS,RuahineS,7.02,1.33,Crustal,,,,,[[[-39.902| 176.1613]| [-40.0562| 176.0369]| [-40.042| 176.0048]| [-39.8879| 176.1293]]| [[-40.057| 176.0362]| [-40.1579| 175.917]| [-40.1437| 175.8849]| [-40.0428| 176.0041]]| [[-40.1587| 175.9163]| [-40.3462| 175.8035]| [-40.332| 175.7713]| [-40.1445| 175.8842]]]
Ruataniwha,Ruataniwha,6.49,0.89,Crustal,,,,,[[[-40.027| 176.3295]| [-40.1429| 176.2168]| [-40.1136| 176.1506]| [-39.9977| 176.2633]]]
RuatoriaS1,RuatoriaS1,6.75,1.49,Crustal,,,,,[[[-38.1235| 179.136]| [-38.2177| 179.0433]| [-38.1838| 178.9919]| [-38.0895| 179.0845]]| [[-38.2185| 179.0428]| [-38.3427| 178.9716]| [-38.3087| 178.92]| [-38.1846| 178.9912]]| [[-38.3433| 178.9708]| [-38.3579| 178.9335]| [-38.3239| 178.8819]| [-38.3093| 178.9192]]| [[-38.3586| 178.9329]| [-38.4493| 178.9081]| [-38.4153| 178.8564]| [-38.3246| 178.8813]]| [[-38.4502| 178.9078]| [-38.601| 178.8382]| [-38.567| 178.7864]| [-38.4162| 178.8561]]| [[-38.6018| 178.8376]| [-38.6394| 178.8033]| [-38.6054| 178.7515]| [-38.5678| 178.7859]]| [[-38.6402| 178.8029]| [-38.6977| 178.7865]| [-38.6637| 178.7346]| [-38.6062| 178.7511]]]
RuatoriaS2,RuatoriaS2,6.57,2.65,Crustal,,,,,[[[-38.0985| 179.0844]| [-38.1511| 179.0433]| [-38.1102| 178.9814]| [-38.0576| 179.0225]]| [[-38.1516| 179.0425]| [-38.1779| 178.9735]| [-38.137| 178.9116]| [-38.1108| 178.9806]]| [[-38.1785| 178.9729]| [-38.2377| 178.968]| [-38.1968| 178.9061]| [-38.1377| 178.9111]]| [[-38.2385| 178.9677]| [-38.3194| 178.9216]| [-38.2785| 178.8596]| [-38.1977| 178.9058]]| [[-38.3201| 178.921]| [-38.3644| 178.8734]| [-38.3236| 178.8113]| [-38.2793| 178.8589]]| [[-38.3652| 178.8729]| [-38.3927| 178.8681]| [-38.3518| 178.806]| [-38.3244| 178.8109]]]
SFiordMg13,SFiordMg13,6.88,3.37,Crustal,,,,,[[[-45.4664| 166.5005]| [-45.3671| 166.6163]| [-45.3888| 166.6423]| [-45.4881| 166.5264]]| [[-45.3664| 166.6171]| [-45.2671| 166.733]| [-45.2888| 166.7589]| [-45.3881| 166.6431]]| [[-45.2664| 166.7338]| [-45.1671| 166.833]| [-45.1888| 166.8589]| [-45.2881| 166.7596]]]
SFiordMg1to9,SFiordMg1to9,6.61,2.8,Crustal,,,,,[[[-45.7331| 166.2005]| [-45.5837| 166.3996]| [-45.6054| 166.4257]| [-45.7548| 166.2266]]]
SaunWaipukaka,SaunWaipukaka,6.94,2.88,Crustal,,,,,[[[-40.3937| 176.2813]| [-40.4912| 176.2168]| [-40.477| 176.1846]| [-40.3795| 176.2491]]| [[-40.4919| 176.2161]| [-40.5331| 176.1304]| [-40.5189| 176.0981]| [-40.4777| 176.1838]]| [[-40.5336| 176.1295]| [-40.6347| 175.9687]| [-40.6205| 175.9364]| [-40.5194| 176.0971]]| [[-40.6352| 175.9677]| [-40.6814| 175.8654]| [-40.6672| 175.8331]| [-40.621| 175.9354]]]
Settlement,Settlement,6.67,1.24,Crustal,,,,,[[[-46.5583| 169.5177]| [-46.5403| 169.5731]| [-46.6072| 169.7422]| [-46.6253| 169.6867]]| [[-46.5399| 169.5743]| [-46.5321| 169.5915]| [-46.599| 169.7606]| [-46.6069| 169.7433]]| [[-46.5314| 169.5924]| [-46.5206| 169.6001]| [-46.5875| 169.7691]| [-46.5983| 169.7614]]| [[-46.5198| 169.6008]| [-46.4922| 169.63]| [-46.5591| 169.7989]| [-46.5868| 169.7698]]| [[-46.4915| 169.6308]| [-46.4688| 169.66]| [-46.5357| 169.8288]| [-46.5584| 169.7997]]| [[-46.4681| 169.6607]| [-46.4122| 169.7001]| [-46.4791| 169.8688]| [-46.535| 169.8295]]]
ShannonA,ShannonA,6.51,1.43,Crustal,,,,,[[[-40.5002| 175.5011]| [-40.6028| 175.3769]| [-40.5371| 175.2905]| [-40.4345| 175.4147]]]
ShawcroftRd,ShawcroftRd,6.45,0.79,Volcanic,,,,,[[[-39.5066| 175.5573]| [-39.4338| 175.683]| [-39.5049| 175.7605]| [-39.5778| 175.6347]]]
Snowgrass,Snowgrass,6.7,2.23,Volcanic,,,,,[[[-39.5833| 175.5857]| [-39.5503| 175.6697]| [-39.6| 175.7466]| [-39.633| 175.6626]]| [[-39.55| 175.6707]| [-39.5086| 175.798]| [-39.5583| 175.8749]| [-39.5997| 175.7476]]| [[-39.5084| 175.7991]| [-39.5002| 175.8497]| [-39.5499| 175.9265]| [-39.5581| 175.876]]| [[-39.5001| 175.8508]| [-39.4985| 175.8996]| [-39.5482| 175.9765]| [-39.5498| 175.9276]]]
Solander,Solander,6.98,0.16,Crustal,,,,,[[[-46.6331| 166.884]| [-46.3005| 167.2332]| [-46.3467| 167.3499]| [-46.6796| 167.0011]]]
Springbank,Springbank,6.83,0.43,Crustal,,,,,[[[-43.2847| 172.6276]| [-43.2831| 172.5005]| [-43.1844| 172.4514]| [-43.1861| 172.5782]]| [[-43.2833| 172.4993]| [-43.3512| 172.3271]| [-43.2525| 172.2779]| [-43.1847| 172.45]]| [[-43.3515| 172.3259]| [-43.3829| 172.2004]| [-43.2842| 172.1512]| [-43.2529| 172.2766]]]
Springfield,Springfield,6.8,1.11,Crustal,,,,,[[[-43.2582| 172.056]| [-43.3212| 171.8587]| [-43.2155| 171.8061]| [-43.1526| 172.0031]]| [[-43.3215| 171.8576]| [-43.3397| 171.6805]| [-43.2339| 171.6278]| [-43.2158| 171.8046]]]
Spylaw,Spylaw,7.04,0.4,Crustal,,,,,[[[-45.9583| 168.859]| [-45.9405| 168.8947]| [-46.038| 168.9759]| [-46.0559| 168.9402]]| [[-45.9401| 168.8958]| [-45.917| 169.0012]| [-46.0146| 169.0825]| [-46.0377| 168.9769]]| [[-45.9165| 169.0022]| [-45.8506| 169.0731]| [-45.9481| 169.1542]| [-46.0141| 169.0833]]| [[-45.85| 169.0741]| [-45.8038| 169.1696]| [-45.9013| 169.2507]| [-45.9476| 169.155]]| [[-45.8033| 169.1707]| [-45.7771| 169.2446]| [-45.8746| 169.3256]| [-45.9009| 169.2517]]| [[-45.777| 169.2458]| [-45.7868| 169.2912]| [-45.8843| 169.3722]| [-45.8746| 169.3267]]| [[-45.7868| 169.2925]| [-45.7653| 169.3996]| [-45.8629| 169.4806]| [-45.8844| 169.3733]]]
Stonewall,Stonewall,6.52,0.23,Crustal,,,,,[[[-44.8513| 170.7563]| [-44.7667| 170.5474]| [-44.7121| 170.6245]| [-44.7965| 170.8333]]]
Swedge1,Swedge1,7.11,1.15,Crustal,,,,,[[[-45.35| 166.4508]| [-45.134| 166.7]| [-45.3982| 167.0172]| [-45.6149| 166.7681]]]
Swedge2,Swedge2,7.29,4.57,Crustal,,,,,[[[-45.2832| 166.4173]| [-45.1507| 166.5168]| [-45.4151| 166.8338]| [-45.5479| 166.7346]]| [[-45.1499| 166.5174]| [-44.934| 166.7333]| [-45.1983| 167.0494]| [-45.4148| 166.8337]]]
Swedge3,Swedge3,7.06,7.4,Crustal,,,,,[[[-45.2832| 166.2672]| [-45.2007| 166.3002]| [-45.4653| 166.6173]| [-45.5478| 166.5847]]| [[-45.2| 166.3009]| [-45.1006| 166.4832]| [-45.3649| 166.8001]| [-45.4649| 166.6175]]]
Swedge5,South Wedge (5),7.48,2.92,Crustal,2,https://www.youtube.com/watch?v=htcFCKZHocg,1,,[[[-45.6999| 165.9339]| [-45.5507| 166.0168]| [-45.8152| 166.336]| [-45.9646| 166.2536]]| [[-45.5499| 166.0169]| [-45.5008| 166.0005]| [-45.7653| 166.3192]| [-45.8144| 166.336]]| [[-45.4999| 166.0006]| [-45.2507| 166.1335]| [-45.5151| 166.4511]| [-45.7646| 166.319]]| [[-45.25| 166.1342]| [-45.1339| 166.3166]| [-45.3983| 166.6337]| [-45.5148| 166.4511]]]
Swedge6to10,Swedge6to10,7.2,5.51,Crustal,,,,,[[[-45.5499| 166.0173]| [-45.2507| 166.2501]| [-45.5149| 166.568]| [-45.8148| 166.3358]]]
TaieriR,TaieriR,6.95,0.51,Crustal,,,,,[[[-45.2818| 170.476]| [-45.3344| 170.4201]| [-45.2109| 170.2732]| [-45.1583| 170.3291]]| [[-45.335| 170.4192]| [-45.3961| 170.3135]| [-45.2726| 170.1665]| [-45.2116| 170.2721]]| [[-45.3968| 170.3128]| [-45.4593| 170.2733]| [-45.3358| 170.1261]| [-45.2734| 170.1656]]| [[-45.46| 170.2726]| [-45.5161| 170.1885]| [-45.3926| 170.0412]| [-45.3366| 170.1252]]]
Taihape,Taihape,6.24,1.27,Crustal,,,,,[[[-39.6962| 175.7868]| [-39.6621| 175.7965]| [-39.6621| 175.7965]| [-39.6962| 175.7868]]| [[-39.6612| 175.7968]| [-39.6138| 175.8148]| [-39.6138| 175.8148]| [-39.6612| 175.7968]]]
Takitimu1,Takitimu1,6.46,2.53,Crustal,,,,,[[[-45.6921| 167.9864]| [-45.7145| 167.9896]| [-45.6904| 167.8612]| [-45.6679| 167.858]]| [[-45.7154| 167.9895]| [-45.8112| 167.9416]| [-45.787| 167.8129]| [-45.6913| 167.861]]]
Takitimu2,Takitimu2,6.58,1.97,Crustal,,,,,[[[-45.6669| 168.2359]| [-45.733| 168.1352]| [-45.7088| 168.0067]| [-45.6428| 168.1075]]| [[-45.7333| 168.134]| [-45.7416| 168.042]| [-45.7174| 167.9135]| [-45.7093| 168.0055]]]
Tarawera01,Tarawera01,6.29,3.74,Volcanic,,,,,[[[-37.7252| 176.8411]| [-37.7761| 176.7984]| [-37.7352| 176.7433]| [-37.6843| 176.786]]| [[-37.7767| 176.7976]| [-37.8379| 176.6885]| [-37.797| 176.6334]| [-37.7359| 176.7425]]]
Tarawera03,Tarawera03,6.3,2.11,Volcanic,,,,,[[[-37.6867| 176.8475]| [-37.7263| 176.7369]| [-37.6965| 176.6714]| [-37.657| 176.782]]| [[-37.7268| 176.7359]| [-37.7729| 176.6601]| [-37.7431| 176.5947]| [-37.697| 176.6704]]]
Tarawera04,Tarawera04,6.12,0.9,Volcanic,,,,,[[[-37.6717| 176.8092]| [-37.7379| 176.6952]| [-37.703| 176.6339]| [-37.6369| 176.748]]]
Tarawera05,Tarawera05,6.31,2.65,Volcanic,,,,,[[[-37.6368| 176.9859]| [-37.6729| 176.9401]| [-37.6451| 176.8733]| [-37.6091| 176.9192]]| [[-37.6734| 176.9391]| [-37.7164| 176.7935]| [-37.6886| 176.7267]| [-37.6456| 176.8723]]]
TaurTrE01,,6.3,12.09,Volcanic,,,,,[[[-37.0517| 177.1867]| [-36.98| 177.2717]| [-37.0259| 177.3206]| [-37.0976| 177.2356]]| [[-36.98| 177.2717]| [-36.9167| 177.3167]| [-36.9626| 177.3655]| [-37.0259| 177.3206]]]
TaurTrE02,TaurTrE02,6.43,9,Volcanic,,,,,[[[-36.8884| 177.3709]| [-36.9162| 177.3135]| [-36.874| 177.2608]| [-36.8461| 177.3181]]| [[-36.9167| 177.3126]| [-36.9762| 177.2168]| [-36.9339| 177.164]| [-36.8745| 177.2598]]| [[-36.9768| 177.2161]| [-37.0461| 177.1683]| [-37.0038| 177.1155]| [-36.9346| 177.1633]]]
TaurTrE03,,6.31,8.51,Volcanic,,,,,[[[-36.8633| 177.3433]| [-36.9067| 177.2583]| [-36.8585| 177.213]| [-36.8152| 177.298]]| [[-36.9067| 177.2583]| [-36.9717| 177.1683]| [-36.9235| 177.1229]| [-36.8585| 177.213]]]
TaurTrE04,,5.95,9.24,Volcanic,,,,,[[[-36.815| 177.5133]| [-36.855| 177.4683]| [-36.8063| 177.4239]| [-36.7663| 177.4689]]| [[-36.855| 177.4683]| [-36.8767| 177.4583]| [-36.828| 177.4138]| [-36.8063| 177.4239]]]
TaurTrE05,,6.15,5.88,Volcanic,,,,,[[[-36.7783| 177.5067]| [-36.8667| 177.4017]| [-36.8226| 177.3502]| [-36.7343| 177.4553]]]
TaurTrE06,,5.9,8.22,Volcanic,,,,,[[[-37.0817| 177.1667]| [-37.135| 177.1133]| [-37.097| 177.0546]| [-37.0437| 177.108]]]
TaurTrW01,,5.85,16.2,Volcanic,,,,,[[[-36.8767| 177.1067]| [-36.8983| 177.035]| [-36.8764| 176.9648]| [-36.8547| 177.0365]]]
TaurTrW02,,6.12,12.58,Volcanic,,,,,[[[-36.8233| 177.2183]| [-36.8667| 177.1617]| [-36.8295| 177.1023]| [-36.7862| 177.159]]| [[-36.8667| 177.1617]| [-36.8933| 177.1067]| [-36.8562| 177.0473]| [-36.8295| 177.1023]]]
TaurTrW03,,6.15,9.95,Volcanic,,,,,[[[-36.7517| 177.3017]| [-36.8233| 177.1767]| [-36.7883| 177.1154]| [-36.7166| 177.2404]]]
TaurTrW04,,6,7.29,Volcanic,,,,,[[[-36.715| 177.2767]| [-36.7617| 177.1867]| [-36.7285| 177.1238]| [-36.6818| 177.2139]]]
TaurTrW05,,5.92,8.8,Volcanic,,,,,[[[-36.77| 177.3317]| [-36.7367| 177.41]| [-36.7899| 177.4455]| [-36.8232| 177.3672]]]
Tauranga01,Tauranga01,6.15,3.64,Volcanic,,,,,[[[-37.7414| 176.5005]| [-37.6305| 176.5585]| [-37.6533| 176.6282]| [-37.7642| 176.5703]]]
Tauranga02,Tauranga02,6.13,1.12,Volcanic,,,,,[[[-37.7147| 176.5589]| [-37.6055| 176.6085]| [-37.6259| 176.6793]| [-37.7351| 176.6298]]]
Tauranga03,Tauranga03,6.33,4.88,Volcanic,,,,,[[[-37.6647| 176.6021]| [-37.5889| 176.6235]| [-37.6179| 176.6894]| [-37.6937| 176.6681]]| [[-37.5881| 176.624]| [-37.5088| 176.7116]| [-37.5378| 176.7775]| [-37.6171| 176.6899]]]
Tauranga04,Tauranga04,6.17,1.43,Volcanic,,,,,[[[-37.6148| 176.639]| [-37.5122| 176.735]| [-37.5475| 176.7957]| [-37.6502| 176.6998]]]
Tauranga05,Tauranga05,6.37,4.37,Volcanic,,,,,[[[-37.3851| 176.9443]| [-37.4562| 176.8268]| [-37.4193| 176.7677]| [-37.3482| 176.8851]]| [[-37.4568| 176.8259]| [-37.5095| 176.7435]| [-37.4726| 176.6843]| [-37.4199| 176.7668]]]
TeAnau,Te Anau,7.34,0.62,Crustal,2,https://www.youtube.com/watch?v=69ftk1s39kg,1,,[[[-45.0371| 167.8763]| [-45.8112| 167.4967]| [-45.8009| 167.414]| [-45.027| 167.7946]]| [[-45.812| 167.4961]| [-45.9996| 167.3484]| [-45.9893| 167.2654]| [-45.8019| 167.4134]]]
TeArawa01,TeArawa01,6.18,19.39,Volcanic,,,,,[[[-37.5066| 177.1423]| [-37.4122| 177.2548]| [-37.4579| 177.3032]| [-37.5523| 177.1907]]]
TeArawa03,TeArawa03,6.23,17.02,Volcanic,,,,,[[[-37.3666| 177.2506]| [-37.2789| 177.3947]| [-37.3305| 177.4323]| [-37.4184| 177.2882]]]
TeWhaiti,TeWhaiti,7.03,0.61,Crustal,,,,,[[[-38.4871| 176.7799]| [-38.5879| 176.7882]| [-38.5879| 176.7519]| [-38.4871| 176.7437]]| [[-38.5887| 176.7879]| [-38.6879| 176.7135]| [-38.6879| 176.6772]| [-38.5887| 176.7517]]| [[-38.6888| 176.7131]| [-38.9062| 176.67]| [-38.9062| 176.6335]| [-38.6888| 176.6768]]| [[-38.9071| 176.6698]| [-38.9996| 176.6467]| [-38.9995| 176.6102]| [-38.9071| 176.6333]]]
TeWheta,TeWheta,6.11,2.38,Volcanic,,,,,[[[-38.2902| 176.3194]| [-38.3895| 176.2201]| [-38.362| 176.1813]| [-38.2627| 176.2806]]]
Thornton01,Thornton01,6.15,4.57,Volcanic,,,,,[[[-37.8152| 176.9594]| [-37.8594| 176.925]| [-37.8183| 176.8702]| [-37.7741| 176.9046]]| [[-37.86| 176.9243]| [-37.8962| 176.8502]| [-37.8551| 176.7953]| [-37.8189| 176.8694]]]
Thornton02,Thornton02,6.2,3.8,Volcanic,,,,,[[[-37.7801| 176.9794]| [-37.8144| 176.9451]| [-37.7715| 176.8926]| [-37.7372| 176.9269]]| [[-37.8152| 176.9445]| [-37.8444| 176.9234]| [-37.8014| 176.8709]| [-37.7722| 176.892]]| [[-37.845| 176.9226]| [-37.8762| 176.8636]| [-37.8332| 176.811]| [-37.8021| 176.8701]]]
Tokata01,Tokata01,6.25,4.83,Volcanic,,,,,[[[-37.6951| 177.0127]| [-37.7561| 176.9318]| [-37.712| 176.881]| [-37.651| 176.9618]]| [[-37.7568| 176.9311]| [-37.8061| 176.8834]| [-37.762| 176.8325]| [-37.7127| 176.8802]]]
Torlesse,Torlesse,6.93,0.7,Crustal,,,,,[[[-43.0085| 172.0828]| [-43.0812| 171.9853]| [-43.0271| 171.9426]| [-42.9544| 172.0401]]| [[-43.0818| 171.9844]| [-43.1529| 171.887]| [-43.0987| 171.8443]| [-43.0277| 171.9417]]| [[-43.1535| 171.8862]| [-43.2145| 171.8269]| [-43.1604| 171.7841]| [-43.0994| 171.8434]]| [[-43.215| 171.826]| [-43.3013| 171.6104]| [-43.2472| 171.5676]| [-43.161| 171.7831]]]
Treetrunk,Treetrunk,6.57,7.91,Volcanic,,,,,[[[-39.0603| 175.8628]| [-39.1045| 175.8317]| [-39.0727| 175.7192]| [-39.0285| 175.7504]]| [[-39.1053| 175.8311]| [-39.1295| 175.8166]| [-39.0977| 175.7041]| [-39.0735| 175.7187]]| [[-39.1303| 175.8162]| [-39.1645| 175.7983]| [-39.1327| 175.6857]| [-39.0985| 175.7037]]| [[-39.1653| 175.7979]| [-39.2062| 175.7783]| [-39.1743| 175.6656]| [-39.1335| 175.6853]]]
TuaheniR,TuaheniR,6.2,4.15,Crustal,,,,,[[[-38.8236| 178.6744]| [-38.8711| 178.6482]| [-38.8393| 178.5775]| [-38.7918| 178.6038]]| [[-38.8719| 178.6482]| [-38.8894| 178.6593]| [-38.8576| 178.5887]| [-38.8401| 178.5775]]| [[-38.8903| 178.6595]| [-38.9694| 178.6381]| [-38.9376| 178.5673]| [-38.8585| 178.5888]]]
Tuahu,Tuahu,5.87,4.29,Volcanic,,,,,[[[-38.3951| 176.1461]| [-38.4412| 176.0753]| [-38.4056| 176.0491]| [-38.3595| 176.1199]]]
Tuakana01,,5.99,4.11,Volcanic,,,,,[[[-37.3017| 176.7767]| [-37.2233| 176.8133]| [-37.2658| 176.867]| [-37.3442| 176.8304]]]
Tuakana02,Tuakana02,6.4,4.05,Volcanic,,,,,[[[-37.3666| 176.6523]| [-37.3155| 176.7297]| [-37.3672| 176.7674]| [-37.4183| 176.69]]| [[-37.3149| 176.7305]| [-37.2023| 176.8215]| [-37.2539| 176.8592]| [-37.3666| 176.7681]]]
Tuakana03,Tuakana03,6.26,3.74,Volcanic,,,,,[[[-37.3182| 176.6989]| [-37.1923| 176.8132]| [-37.2418| 176.8552]| [-37.3677| 176.7408]]]
Tuakana04,Tuakana04,6.33,3.17,Volcanic,,,,,[[[-37.3165| 176.654]| [-37.1739| 176.7999]| [-37.2118| 176.8578]| [-37.3545| 176.7119]]]
Tuakana05,Tuakana05,6.43,3.77,Volcanic,,,,,[[[-37.2331| 176.8289]| [-37.1155| 176.9117]| [-37.1419| 176.9789]| [-37.2595| 176.8962]]| [[-37.1147| 176.9122]| [-37.0239| 176.9584]| [-37.0503| 177.0255]| [-37.1411| 176.9794]]]
Tuakana06,,5.95,20.66,Volcanic,,,,,[[[-37.1883| 176.8283]| [-37.1217| 176.8767]| [-37.162| 176.9329]| [-37.2287| 176.8846]]]
Tuakana07,,6.04,9.05,Volcanic,,,,,[[[-37.1183| 176.9383]| [-37.0267| 176.9667]| [-37.0414| 177.0399]| [-37.133| 177.0117]]]
Tuakana08,,6,13.9,Volcanic,,,,,[[[-37.1083| 176.8567]| [-37.0433| 176.9267]| [-37.0823| 176.9844]| [-37.1473| 176.9144]]]
Tuakana09,,6.21,6.13,Volcanic,,,,,[[[-37.0467| 176.905]| [-36.9433| 177.025]| [-36.9841| 177.0806]| [-37.0874| 176.9607]]]
Tuakana10,Tuakana10,6.33,4.74,Volcanic,,,,,[[[-37.1232| 176.8056]| [-36.9822| 176.9549]| [-37.0205| 177.0123]| [-37.1616| 176.863]]]
Tuakana11,Tuakana11,6.25,5.65,Volcanic,,,,,[[[-37.0913| 176.9838]| [-37.0122| 177.0102]| [-37.0355| 177.0791]| [-37.1146| 177.0528]]| [[-37.0114| 177.0106]| [-36.9521| 177.0584]| [-36.9754| 177.1272]| [-37.0347| 177.0795]]]
Tuakana12,,5.99,6.8,Volcanic,,,,,[[[-37.0917| 177.0083]| [-37.0217| 177.0667]| [-37.055| 177.1297]| [-37.125| 177.0714]]]
Tuakana13,,5.99,3.41,Volcanic,,,,,[[[-37.1183| 176.7917]| [-37.08| 176.81]| [-37.1087| 176.8765]| [-37.147| 176.8582]]| [[-37.08| 176.81]| [-37.045| 176.8433]| [-37.0737| 176.9098]| [-37.1087| 176.8765]]]
Tuatoru01,Tuatoru01,6,22.62,Volcanic,,,,,[[[-37.5066| 177.2073]| [-37.4538| 177.2915]| [-37.5012| 177.3373]| [-37.554| 177.2532]]]
Tuatoru02,Tuatoru02,5.95,24.98,Volcanic,,,,,[[[-37.4134| 177.3676]| [-37.4596| 177.2918]| [-37.4285| 177.2276]| [-37.3825| 177.3033]]]
Tuatoru03,Tuatoru03,6.03,10.19,Volcanic,,,,,[[[-37.3865| 177.3473]| [-37.3172| 177.4216]| [-37.3563| 177.4784]| [-37.4256| 177.4041]]]
TuhuaN01,TuhuaN01,6.65,2.29,Volcanic,,,,,[[[-36.9968| 176.6794]| [-37.0661| 176.6118]| [-36.9739| 176.531]| [-36.9047| 176.5986]]| [[-37.0668| 176.6112]| [-37.1677| 176.5401]| [-37.0756| 176.4592]| [-36.9747| 176.5303]]]
TuhuaN02,TuhuaN02,6.4,3.53,Volcanic,,,,,[[[-37.0615| 176.5406]| [-36.9672| 176.6216]| [-37.0305| 176.7381]| [-37.1249| 176.6571]]]
TuhuaN03,TuhuaN03,6.51,2.83,Volcanic,,,,,[[[-37.028| 176.5588]| [-36.9656| 176.5785]| [-37.0164| 176.7041]| [-37.0789| 176.6845]]| [[-36.9648| 176.579]| [-36.9005| 176.64]| [-36.9513| 176.7655]| [-37.0157| 176.7046]]]
TuhuaN04,TuhuaN04,6.43,3.32,Volcanic,,,,,[[[-37.063| 176.5137]| [-37.0139| 176.5252]| [-37.0623| 176.6525]| [-37.1114| 176.6411]]| [[-37.0131| 176.5257]| [-36.9555| 176.5783]| [-37.0038| 176.7055]| [-37.0615| 176.6529]]]
TuhuaN05,,6.18,4.18,Volcanic,,,,,[[[-36.8683| 176.6883]| [-36.8133| 176.7417]| [-36.8683| 176.8315]| [-36.9233| 176.7782]]]
TuhuaS01,TuhuaS01,6.46,1.12,Volcanic,,,,,[[[-37.4015| 176.3523]| [-37.2989| 176.4549]| [-37.3729| 176.5614]| [-37.4757| 176.4588]]]
TuhuaS02,TuhuaS02,6.53,1.43,Volcanic,,,,,[[[-37.2915| 176.3423]| [-37.1755| 176.4699]| [-37.2496| 176.5761]| [-37.3657| 176.4486]]]
TuhuaS03,TuhuaS03,6.48,3.39,Volcanic,,,,,[[[-37.087| 176.5228]| [-37.2211| 176.4831]| [-37.1919| 176.3467]| [-37.0579| 176.3867]]]
TukitukiThr,TukitukiThr,6.87,1.43,Crustal,,,,,[[[-39.7136| 176.808]| [-39.7494| 176.7999]| [-39.7029| 176.6953]| [-39.6672| 176.7034]]| [[-39.7503| 176.7995]| [-39.8012| 176.765]| [-39.7546| 176.6604]| [-39.7038| 176.6949]]| [[-39.8019| 176.7644]| [-39.9012| 176.6734]| [-39.8546| 176.5686]| [-39.7555| 176.6597]]| [[-39.902| 176.6728]| [-39.9911| 176.6183]| [-39.9446| 176.5134]| [-39.8555| 176.568]]]
Tumokemoke01,Tumokemoke01,6.29,5.49,Volcanic,,,,,[[[-37.5516| 176.8556]| [-37.5089| 176.9098]| [-37.5571| 176.9543]| [-37.5998| 176.9001]]| [[-37.5083| 176.9107]| [-37.4538| 177.0247]| [-37.502| 177.0692]| [-37.5565| 176.9551]]]
Tumokemoke02,Tumokemoke02,6.27,5.77,Volcanic,,,,,[[[-37.3903| 176.9562]| [-37.4427| 176.9415]| [-37.4129| 176.8764]| [-37.3604| 176.8912]]| [[-37.4435| 176.941]| [-37.5262| 176.86]| [-37.4963| 176.7949]| [-37.4137| 176.8759]]]
TuriC,TuriC,6.77,1.39,Crustal,,,,,[[[-38.6519| 174.3711]| [-38.8778| 174.1152]| [-38.828| 174.0392]| [-38.6022| 174.2952]]]
TuriN,TuriN,6.71,1.57,Crustal,,,,,[[[-38.4502| 174.5994]| [-38.6512| 174.3718]| [-38.6014| 174.2961]| [-38.4005| 174.5237]]]
TuriS,TuriS,6.72,1.57,Crustal,,,,,[[[-38.8785| 174.1144]| [-39.0828| 173.8835]| [-39.033| 173.8073]| [-38.8289| 174.0383]]]
UpperSlope,UpperSlope,6.99,1.7,Crustal,,,,,[[[-42.0001| 174.5325]| [-42.1162| 174.3335]| [-42.0385| 174.1846]| [-41.9226| 174.3837]]| [[-42.1169| 174.3327]| [-42.2828| 174.2166]| [-42.2051| 174.0673]| [-42.0394| 174.1836]]]
Urewera1,Urewera1,7.02,1.23,Crustal,,,,,[[[-38.327| 177.4713]| [-38.7429| 177.0636]| [-38.7246| 177.0358]| [-38.3088| 177.4435]]]
Urewera2,Urewera2,6.89,0.83,Crustal,,,,,[[[-38.0704| 177.5867]| [-38.2479| 177.6198]| [-38.2429| 177.5843]| [-38.0655| 177.5512]]| [[-38.2486| 177.6195]| [-38.3947| 177.4353]| [-38.3897| 177.3997]| [-38.2437| 177.5839]]]
